DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723118787,1772796,89.3,2.385,8586,835.718,64
1723118792,1778092,89.4,2.531,9111.6,834.106,64
1723118798,1783402,87.4,2.653,9550.8,834.502,64
1723118803,1788703,87.0,2.775,9990,836.051,64
1723118808,1794016,87.4,2.922,10519.2,838.4,64
1723118814,1799319,87.4,3.044,10958.4,834.253,64
1723118819,1804624,87.4,3.166,11397.6,835.328,64
1723118824,1809928,87.4,3.312,11923.2,835.776,64
1723118830,1815227,87.8,3.435,12366,833.677,64
1723118835,1820551,89.3,3.557,12805.2,832.454,64
1723118840,1825888,87.9,3.703,13330.8,829.856,64
1723118846,1831186,87.7,3.825,13770,828.762,64
1723118851,1836486,87.6,3.947,14209.2,830.906,64
1723118856,1841817,87.5,4.070,14652,833.28,64
1723118862,1847165,87.3,4.216,15177.6,835.706,64
1723118867,1852462,87.3,4.339,15620.4,835.776,64
1723118872,1857800,87.7,4.461,16059.6,835.584,64
1723118878,1863181,87.8,4.607,16585.2,834.861,64
1723118883,1868485,89.3,4.730,17028,831.366,64
1723118888,1873783,87.7,4.852,17467.2,836.224,64
1723118894,1879097,87.8,4.998,17992.8,832.73,64
1723118899,1884406,87.5,5.121,18435.6,832.877,64
1723118904,1889714,87.3,5.243,18874.8,833.453,64
1723118909,1895023,87.6,5.390,19404,834.08,64
1723118915,1900367,87.6,5.512,19843.2,833.6,64
1723118920,1905706,87.9,5.635,20286,833.325,64
1723118925,1911009,87.8,5.782,20815.2,828.454,64
1723118931,1916325,89.5,5.904,21254.4,827.501,64
1723118936,1921627,87.8,6.026,21693.6,825.882,64
1723118941,1926999,87.6,6.173,22222.8,828.256,64
1723118947,1932301,87.5,6.295,22662,829.005,64
1723118952,1937650,87.5,6.417,23101.2,829.587,64
1723118957,1942953,87.6,6.564,23630.4,828.57,64
1723118963,1948270,87.3,6.686,24069.6,831.226,64
1723118968,1953574,87.9,6.809,24512.4,829.76,64
1723118973,1958879,89.6,6.956,25041.6,831.629,64
1723118979,1964192,89.5,7.078,25480.8,830.656,64
1723118984,1969490,87.7,7.200,25920,831.174,64
1723118989,1974800,87.4,7.347,26449.2,829.907,64
1723118995,1980100,87.8,7.470,26892,832.358,64
1723119000,1985401,87.7,7.592,27331.2,830.714,64
1723119005,1990699,87.3,7.715,27774,831.187,64
1723119010,1996003,87.9,7.862,28303.2,835.866,64
1723119016,2001315,88.1,7.984,28742.4,832.826,64
1723119021,2006614,89.6,8.107,29185.2,832.525,64
1723119026,2011933,87.8,8.254,29714.4,830.675,64
1723119032,2017247,87.8,8.376,30153.6,829.427,64
1723119037,2022568,87.8,8.498,30592.8,828.755,64
1723119042,2027881,87.8,8.646,31125.6,830.899,64
1723119048,2033187,87.5,8.768,31564.8,833.882,64
1723119053,2038488,87.8,8.891,32007.6,834.15,64
1723119058,2043800,88.2,9.014,32450.4,833.798,64
1723119064,2049107,88.0,9.161,32979.6,831.738,64
1723119069,2054461,89.3,9.284,33422.4,831.757,64
1723119074,2059776,87.8,9.406,33861.6,832.653,64
1723119079,2065079,87.9,9.553,34390.8,831.75,64
1723119085,2070389,87.7,9.676,34833.6,833.158,64
1723119090,2075695,87.5,9.798,35272.8,832.55,64
1723119095,2081004,87.8,9.945,35802,831.36,64
1723119101,2086310,87.8,10.068,36244.8,830.854,64
1723119106,2091616,88.2,10.190,36684,829.491,64
1723119111,2096932,89.4,10.337,37213.2,829.376,64
1723119117,2102248,89.7,10.460,37656,827.853,64
1723119122,2107548,87.8,10.582,38095.2,824.883,64
1723119127,2112852,87.7,10.729,38624.4,827.136,64
1723119133,2118160,87.5,10.852,39067.2,830.579,64
1723119138,2123505,87.7,10.975,39510,828.544,64
1723119143,2128807,87.7,11.097,39949.2,831.149,64
1723119149,2134115,87.7,11.244,40478.4,830.253,64
1723119154,2139416,87.8,11.367,40921.2,829.83,64
1723119159,2144748,89.3,11.489,41360.4,828.838,64
