DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723115956,2221282,91.6,5.161,18579.6,1623.51,64
1723115961,2226672,93.0,5.289,19040.4,1622.6,64
1723115967,2232087,93.1,5.442,19591.2,1621.66,64
1723115972,2237430,92.4,5.569,20048.4,1628.95,64
1723115977,2242811,91.3,5.722,20599.2,1632.55,64
1723115983,2248209,91.4,5.850,21060,1632.7,64
1723115988,2253607,91.4,5.978,21520.8,1630.96,64
1723115993,2258946,91.3,6.131,22071.6,1630.7,64
1723115999,2264292,91.5,6.259,22532.4,1627.29,64
1723116004,2269657,91.6,6.387,22993.2,1621.6,64
1723116010,2275007,91.4,6.540,23544,1622.4,64
1723116015,2280388,93.1,6.668,24004.8,1628.65,64
1723116020,2285692,92.0,6.795,24462,1630.7,64
1723116026,2291071,92.3,6.948,25012.8,1629.4,64
1723116031,2296504,91.1,7.076,25473.6,1633.44,64
1723116036,2301934,91.3,7.229,26024.4,1630.05,64
1723116042,2307364,91.2,7.357,26485.2,1634.64,64
1723116047,2312720,91.6,7.484,26942.4,1628.9,64
1723116053,2318029,91.2,7.637,27493.2,1626.75,64
1723116058,2323426,91.4,7.765,27954,1621.85,64
1723116063,2328776,93.0,7.918,28504.8,1625.95,64
1723116069,2334189,93.1,8.046,28965.6,1628.24,64
1723116074,2339589,92.2,8.173,29422.8,1631.99,64
1723116080,2344971,92.3,8.326,29973.6,1633.29,64
1723116085,2350357,91.1,8.454,30434.4,1631.65,64
1723116090,2355750,91.4,8.581,30891.6,1631.84,64
1723116096,2361131,91.2,8.734,31442.4,1631.99,64
1723116101,2366543,91.5,8.862,31903.2,1627.5,64
1723116106,2371926,91.0,9.015,32454,1623.06,64
1723116112,2377285,91.6,9.143,32914.8,1624.45,64
1723116117,2382677,92.9,9.271,33375.6,1628.15,64
1723116123,2388029,93.1,9.424,33926.4,1633.6,64
1723116128,2393367,92.0,9.551,34383.6,1633.7,64
1723116133,2398773,91.6,9.704,34934.4,1631.6,64
1723116139,2404165,91.4,9.832,35395.2,1625.34,64
1723116144,2409470,87.4,9.956,35841.6,1100.47,64
1723116149,2414777,83.5,10.098,36352.8,329.608,64
1723116155,2420159,83.8,0.070,252,276.783,64
1723116160,2425594,99.4,0.209,752.4,3229.95,64
1723116166,2431064,99.9,0.376,1353.6,3229.44,64
1723116171,2436558,101.9,0.516,1857.6,3220.13,64
1723116177,2442005,102.1,0.684,2462.4,3223.73,64
1723116182,2447469,101.0,0.824,2966.4,3231.74,64
1723116187,2452914,100.6,0.992,3571.2,3224.74,64
1723116193,2458336,100.6,1.132,4075.2,3221.03,64
1723116198,2463786,100.2,1.272,4579.2,3227.35,64
1723116204,2469208,100.3,1.441,5187.6,3229.24,64
1723116209,2474660,100.7,1.581,5691.6,3220.23,64
1723116215,2480127,100.8,1.749,6296.4,3219.64,64
1723116220,2485581,100.4,1.890,6804,3230.05,64
1723116226,2491052,100.5,2.059,7412.4,3229.93,64
1723116231,2496511,102.4,2.199,7916.4,3221.73,64
1723116237,2501976,101.3,2.368,8524.8,3225.73,64
1723116242,2507449,101.2,2.508,9028.8,3232.15,64
1723116247,2512876,100.8,2.677,9637.2,3227.63,64
1723116253,2518365,100.8,2.817,10141.2,3219.33,64
1723116258,2523858,100.5,2.986,10749.6,3226,64
1723116264,2529358,100.8,3.126,11253.6,3229.04,64
1723116269,2534808,101.0,3.295,11862,3229.74,64
1723116275,2540286,100.9,3.436,12369.6,3220.04,64
1723116280,2545744,100.8,3.577,12877.2,3222.43,64
1723116286,2551220,101.1,3.746,13485.6,3228.95,64
1723116291,2556662,102.6,3.887,13993.2,3227.14,64
1723116297,2562144,102.6,4.056,14601.6,3220.93,64
1723116302,2567614,101.9,4.197,15109.2,3218.85,64
1723116308,2573116,102.0,4.366,15717.6,3234.34,64
1723116313,2578556,101.0,4.507,16225.2,3226.14,64
1723116319,2583993,100.9,4.676,16833.6,3221.73,64
1723116324,2589399,101.0,4.817,17341.2,3223.44,64
1723116329,2594883,101.2,4.987,17953.2,3229.76,64
1723116335,2600351,101.0,5.128,18460.8,3222.75,64
1723116340,2605839,101.1,5.297,19069.2,3222.03,64
1723116346,2611283,101.2,5.438,19576.8,3228.34,64
1723116351,2616746,102.8,5.579,20084.4,3229.54,64
1723116357,2622201,102.7,5.749,20696.4,3220.13,64
1723116362,2627631,102.1,5.890,21204,3219.14,64
1723116368,2633089,102.1,6.059,21812.4,3225.84,64
1723116373,2638495,100.9,6.200,22320,3227.45,64
1723116378,2643918,101.3,6.369,22928.4,3223.54,64
1723116384,2649414,101.4,6.511,23439.6,3221.02,64
1723116389,2654820,100.9,6.680,24048,3225.02,64
1723116395,2660253,101.0,6.822,24559.2,3230.46,64
