DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723114232,497614,84.4,11.551,41583.6,98.1715,64
1723114234,498918,82.8,11.598,41752.8,101.1,64
1723114235,500224,83.4,11.621,41835.6,111.08,64
1723114236,501523,83.1,11.644,41918.4,103.13,64
1723114237,502822,84.0,11.690,42084,101.178,64
1723114239,504133,84.1,11.714,42170.4,104.122,64
1723114240,505435,83.4,11.737,42253.2,120.062,64
1723114241,506735,83.0,11.783,42418.8,114.02,64
1723114243,508037,83.0,11.806,42501.6,101.147,64
1723114244,509335,84.3,11.830,42588,101.178,64
1723114245,510640,84.2,11.853,42670.8,129.032,64
1723114247,511959,82.8,11.899,42836.4,100.202,64
1723114248,513262,82.9,11.922,42919.2,102.107,64
1723114249,514585,83.1,11.945,43002,101.162,64
1723114250,515889,84.3,11.992,43171.2,136.93,64
1723114252,517193,83.1,12.015,43254,103.13,64
1723114253,518541,83.7,12.038,43336.8,100.155,64
1723114254,519866,83.5,12.085,43506,101.131,64
1723114256,521164,85.3,12.108,43588.8,135.959,64
1723114257,522472,84.7,12.132,43675.2,101.162,64
1723114258,523773,83.6,12.178,43840.8,104.138,64
1723114260,525084,83.7,12.202,43927.2,101.162,64
1723114261,526389,83.9,12.225,44010,140.768,64
1723114262,527690,85.0,12.249,44096.4,100.17,64
1723114264,528989,83.5,12.295,44262,99.2096,64
1723114265,530291,83.7,12.319,44348.4,100.186,64
1723114266,531594,83.6,12.342,44431.2,137.837,64
1723114267,532897,84.7,12.388,44596.8,100.17,64
1723114269,534200,84.7,12.412,44683.2,104.106,64
1723114270,535514,83.7,12.436,44769.6,106.039,64
1723114271,536824,83.8,12.482,44935.2,135.896,64
1723114273,538123,83.6,12.505,45018,102.138,64
1723114274,539428,84.8,12.529,45104.4,100.186,64
1723114275,540726,84.8,12.575,45270,101.162,64
1723114277,542024,84.0,12.599,45356.4,136.909,64
1723114278,543327,83.6,12.622,45439.2,101.178,64
1723114279,544624,83.5,12.645,45522,104.154,64
1723114281,545937,84.4,12.692,45691.2,100.155,64
1723114282,547255,83.7,12.715,45774,136.909,64
1723114283,548563,84.0,12.738,45856.8,100.186,64
1723114284,549861,83.3,12.785,46026,101.162,64
1723114286,551172,84.9,12.809,46112.4,98.2477,64
1723114287,552489,84.7,12.832,46195.2,137.859,64
1723114288,553801,83.9,12.879,46364.4,102.107,64
1723114290,555110,83.6,12.902,46447.2,103.114,64
1723114291,556427,83.6,12.925,46530,100.186,64
1723114292,557728,84.9,12.972,46699.2,134.946,64
1723114294,559028,83.5,12.995,46782,102.154,64
1723114295,560331,83.6,13.019,46868.4,102.138,64
1723114296,561640,83.5,13.042,46951.2,102.107,64
1723114299,564247,84.8,13.112,47203.2,133.044,64
1723114300,565544,83.3,13.135,47286,105.13,64
1723114301,566852,83.3,13.181,47451.6,101.1,64
1723114303,568162,83.6,13.204,47534.4,128.872,64
1723114304,569455,85.2,13.228,47620.8,100.186,64
1723114305,570754,84.6,13.275,47790,101.178,64
1723114308,573069,83.5,13.321,47955.6,102.154,64
1723114309,574376,83.7,13.344,48038.4,119.07,64
1723114310,575710,84.9,0.024,86.4,104.106,64
1723114312,577021,83.4,0.047,169.2,100.202,64
1723114313,578332,83.5,0.070,252,100,64
1723114314,579883,83.4,0.116,417.6,122.065,64
1723114316,581193,84.7,0.140,504,100.17,64
1723114318,583488,83.3,0.186,669.6,102.122,64
1723114319,584868,83.6,0.233,838.8,139.842,64
1723114321,586167,83.5,0.256,921.6,105.113,64
1723114322,587468,84.9,0.280,1008,101.162,64
1723114323,588766,84.5,0.326,1173.6,102.154,64
1723114325,590067,83.8,0.350,1260,138.85,64
1723114326,591378,83.5,0.373,1342.8,102.122,64
1723114327,592677,83.5,0.396,1425.6,98.2176,64
1723114329,593988,84.5,0.443,1594.8,102.091,64
1723114330,595293,84.0,0.466,1677.6,136.845,64
1723114331,596598,83.6,0.489,1760.4,102.122,64
1723114333,597907,83.4,0.536,1929.6,99.1942,64
1723114334,599212,84.9,0.559,2012.4,100.155,64
1723114335,600513,84.5,0.583,2098.8,140.79,64
1723114336,601818,83.3,0.629,2264.4,102.091,64
1723114338,603124,83.6,0.652,2347.2,102.107,64
1723114339,604420,83.6,0.676,2433.6,101.131,64
1723114340,605732,84.7,0.723,2602.8,138.915,64
1723114342,607029,83.5,0.746,2685.6,103.13,64
1723114343,608328,83.5,0.769,2768.4,100.186,64
1723114344,609627,83.5,0.792,2851.2,102.17,64
1723114346,610930,84.9,0.839,3020.4,141.716,64
1723114347,612235,84.6,0.863,3106.8,100.202,64
1723114348,613535,83.5,0.886,3189.6,101.162,64
1723114349,614849,83.3,0.932,3355.2,100.186,64
1723114351,616168,83.7,0.955,3438,140.856,64
1723114352,617464,85.1,0.979,3524.4,101.178,64
1723114353,618769,84.6,1.026,3693.6,101.178,64
1723114355,620067,83.4,1.049,3776.4,100.124,64
1723114356,621362,83.5,1.072,3859.2,135.938,64
1723114357,622665,83.9,1.095,3942,101.194,64
1723114359,623979,84.5,1.142,4111.2,112.124,64
1723114360,625274,83.5,1.166,4197.6,101.178,64
1723114361,626592,83.5,1.188,4276.8,149.736,64
1723114362,627898,83.3,1.235,4446,101.147,64
1723114364,629202,84.8,1.259,4532.4,101.084,64
1723114365,630519,84.7,1.282,4615.2,105.162,64
1723114366,631828,83.4,1.329,4784.4,130.936,64
1723114368,633128,83.7,1.352,4867.2,105.146,64
1723114369,634428,83.6,1.375,4950,101.162,64
1723114370,635724,84.8,1.422,5119.2,104.138,64
1723114372,637048,83.5,1.445,5202,124.946,64
1723114373,638350,83.9,1.468,5284.8,102.843,64
1723114374,639657,83.6,1.492,5371.2,105.13,64
1723114376,640977,84.6,1.538,5536.8,101.147,64
1723114377,642286,84.7,1.562,5623.2,119.033,64
1723114378,643600,84.1,1.585,5706,101.178,64
1723114379,644903,83.4,1.632,5875.2,104.154,64
1723114381,646212,83.6,1.655,5958,100.186,64
1723114382,647519,84.8,1.678,6040.8,108.038,64
1723114383,648818,83.4,1.725,6210,105.146,64
1723114385,650120,83.5,1.748,6292.8,101.147,64
1723114386,651418,83.6,1.771,6375.6,104.186,64
1723114387,652717,83.6,1.818,6544.8,101.162,64
1723114389,654033,85.0,1.842,6631.2,113.099,64
1723114390,655336,83.7,1.865,6714,101.147,64
1723114391,656637,83.6,1.888,6796.8,102.122,64
1723114393,657943,83.4,1.934,6962.4,105.146,64
1723114394,659248,85.2,1.958,7048.8,124.089,64
1723114395,660547,84.7,1.982,7135.2,106.138,64
1723114396,661860,83.2,2.028,7300.8,102.122,64
1723114398,663162,83.6,2.051,7383.6,99.2096,64
1723114399,664469,84.0,2.074,7466.4,130.025,64
1723114400,665769,84.7,2.121,7635.6,101.116,64
1723114402,667081,83.5,2.145,7722,104.122,64
1723114403,668393,83.6,2.168,7804.8,102.17,64
1723114404,669694,83.6,2.191,7887.6,137.923,64
1723114406,670998,84.7,2.238,8056.8,102.154,64
1723114407,672312,84.6,2.261,8139.6,104.025,64
1723114408,673612,83.5,2.284,8222.4,101.084,64
1723114410,674914,83.7,2.331,8391.6,136.867,64
1723114411,676226,83.5,2.354,8474.4,100.14,64
1723114412,677523,84.7,2.378,8560.8,105.08,64
