DATE,RUNTIME_ms,POWER_W,E_Wh,E_J,CPU_USAGE,N_THREADS
1723119127,442584,87.7,10.705,38538,798.637,64
1723119128,443887,90.0,10.754,38714.4,849.766,64
1723119130,445186,88.2,10.779,38804.4,799.507,64
1723119131,446495,87.7,10.803,38890.8,801.613,64
1723119132,447800,87.8,10.852,39067.2,798.758,64
1723119134,449100,88.5,10.877,39157.2,865.376,64
1723119135,450399,89.7,10.901,39243.6,798.758,64
1723119136,451699,88.2,10.926,39333.6,799.629,64
1723119138,453006,87.7,10.975,39510,800.122,64
1723119139,454307,88.4,10.999,39596.4,873.133,64
1723119140,455606,87.9,11.024,39686.4,799.629,64
1723119141,456910,87.9,11.073,39862.8,799.629,64
1723119143,458211,87.7,11.097,39949.2,800.493,64
1723119144,459517,87.9,11.122,40039.2,877.734,64
1723119145,460827,87.6,11.171,40215.6,799.507,64
1723119147,462142,89.6,11.195,40302,800.493,64
1723119148,463452,88.1,11.220,40392,791.802,64
1723119149,464752,87.7,11.269,40568.4,865.856,64
1723119151,466057,87.8,11.293,40654.8,798.886,64
1723119152,467363,87.8,11.317,40741.2,800.493,64
1723119153,468658,89.5,11.342,40831.2,802.477,64
1723119155,469974,88.3,11.391,41007.6,870.739,64
1723119156,471278,87.7,11.416,41097.6,798.515,64
1723119157,472578,87.7,11.440,41184,798.387,64
1723119158,473876,89.3,11.489,41360.4,799.507,64
1723119160,475181,88.4,11.513,41446.8,877.011,64
1723119161,476490,88.2,11.538,41536.8,799.75,64
1723119162,477788,87.6,11.587,41713.2,800.371,64
1723119164,479092,87.8,11.611,41799.6,802.234,64
1723119165,480393,89.6,11.636,41889.6,869.971,64
1723119166,481703,88.8,11.661,41979.6,799.379,64
1723119168,483006,87.5,11.709,42152.4,799.507,64
1723119169,484308,87.6,11.733,42238.8,798.637,64
1723119170,485637,87.7,11.758,42328.8,864.653,64
1723119171,486933,87.9,11.807,42505.2,801.485,64
1723119173,488249,87.6,11.831,42591.6,799.507,64
